<pad> and they 're good	concrete
<pad> and it was still	veh
country is Chicago </pad> </pad>	org
<pad> and I hope it	human
could make laws to eliminate	nonconc
<pad> <pad> Raleigh </pad> </pad>	place
<pad> <pad> They had some	human
wonderful thing you can do	human
<pad> Sure there were Cuban	anim-uncoded
I guess you can tell	human
tell you what </pad> </pad>	nonconc
was taking Entex </pad> </pad>	concrete
of all you get a	human
<pad> but you 're using	human
<pad> Well it was a	nonconc
would do that </pad> </pad>	nonconc
a dip I thought gosh	human
<pad> <pad> I mean people	human
uh perhaps we 'll finally	human
<pad> <pad> That 's something	nonconc
couple of weeks out to	time
money that I was going	human
<pad> Now there 's an	anim-uncoded
've found I 've found	human
every year that I have	concrete
He 's one of the	human
was a I saw a	human
their name times so many	time
Bank there you know </pad>	human
not spending enough </pad> </pad>	nonconc
is around us and is	human
That 's what I do	nonconc
which to you know to	human
<pad> So I try to	human
so if we 're leaving	human
And uh we started getting	human
<pad> <pad> What did you	nonconc
mechanized uh people working on	human
up into it with a	mac
<pad> <pad> somebody was there	human
I think it 's called	concrete
you have brothers </pad> </pad>	human
you name it </pad> </pad>	place
I 'm forty-six </pad> </pad>	time
what 's that mean </pad>	nonconc
drop just it into the	concrete
<pad> and she said that	human
<pad> and there </pad> </pad>	anim-uncoded
but because I had had	human
And maybe he will </pad>	human
<pad> <pad> We 're going	human
I remember her saying yes	human
<pad> and they just had	human
go to bed sometimes </pad>	nonconc
n't have one </pad> </pad>	concrete
<pad> Ooh blue is hard	nonconc
got through school </pad> </pad>	nonconc
which requires lots of money	nonconc
lot of time you can	time
sympathize with you a bit	human
<pad> But they are real	concrete
r- r- any of us	human
<pad> <pad> It 's like	nonconc
excited about it </pad> </pad>	nonconc
minority um you know </pad>	human
fresh fruit you want </pad>	human
's retired they have n't	org
and You you know Magic	human
I think I did read	human
is not much of a	nonconc
<pad> and he said um	human
But um I do n't	human
<pad> and yours is at	org
paying for this </pad> </pad>	nonconc
talking about nothing anymore </pad>	nonconc
well look I can either	human
<pad> So I keep getting	human
real good I believe </pad>	human
I heard somebody talking about	human
<pad> Well it makes you	nonconc
out oh I 'd say	human
I recall it got some	nonconc
around here that has that	nonconc
<pad> but I know I	human
<pad> occasionally I 'll see	human
am sure you have got	human
thought about that for a	nonconc
rest of it was all	nonconc
<pad> <pad> I do n't	human
<pad> <pad> It 's a	nonconc
I guess that turns out	nonconc
<pad> So you do uh	human
happen to you </pad> </pad>	human
<pad> and I hope that	human
us for money so much	nonconc
<pad> <pad> men know how	human
emphasis on recycling at all	nonconc
<pad> <pad> I sure am	human
Sounds like it </pad> </pad>	nonconc
the requirements I asked him	human
see it you know more	human
the time I picked my	human
<pad> <pad> I do n't	human
usually get it started for	concrete
<pad> I I do n't	human
There 's nothing wrong with	nonconc
<pad> Uh miles three hundred	nonconc
to carry one in or	concrete
you could you know and	human
I think we have that	human
I think we ought to	human
it costs me something like	human
I doubt I 'll be	human
he likes he likes to	human
you know I mean you	human
we saw it all the	nonconc
pretty much I mean those	human
if and we 've had	human
you believe there ought to	anim-uncoded
<pad> cause I mean they	human
<pad> <pad> It was n't	oanim
but when you have children	human
kind of things um </pad>	concrete
it of what I 'd	nonconc
<pad> Is it </pad> </pad>	nonconc
it was time mini skirt	nonconc
because when I was in	human
<pad> but I do n't	human
but I lot of times	time
that uh that have percentages	org
they promote service on the	nonconc
you know you get the	human
<pad> well it 's okay	nonconc
<pad> And that </pad> </pad>	oanim
know taking this as a	concrete
I I we just apparently	human
out get it </pad> </pad>	concrete
<pad> <pad> it 's usually	nonconc
work that I use as	human
the water I think they	human
<pad> <pad> That 's right	nonconc
<pad> <pad> I taught remedial	human
<pad> and I 'm kind	human
at uh it 's T	nonconc
<pad> now I 've walked	human
if and you did it	human
they told me that they	human
I like things like or	nonconc
<pad> And that 's a	nonconc
You know I mean I	human
And uh it 's one	nonconc
where have you uh </pad>	human
But uh we use to	human
you think you know for	human
<pad> Well I 've had	human
<pad> <pad> it 's just	nonconc
in um and overcharging on	nonconc
<pad> and you zip through	human
right people which is really	nonconc
husband 's it is not	nonconc
I love comedies </pad> </pad>	nonconc
kids to bed stay up	nonconc
<pad> <pad> I know </pad>	human
Uh you you 've seen	human
'm tired it 's the	time
<pad> and she does n't	human
not let us compete fairly	human
watching everything you do </pad>	human
standing in line doing whatever	nonconc
<pad> but it 's recent	nonconc
I guess they only normally	org
It 's it almost needs	nonconc
the- it you know someone	human
<pad> Well I am used	human
owned one you know since	human
<pad> Well I mean in	human
they expect them to uh	human
in it you know </pad>	human
I 've I 've not	human
<pad> <pad> I found when	human
at least we pay a	human
<pad> <pad> you know NATO	human
<pad> but I do feel	human
<pad> <pad> I keep not	human
is that that um pretty	nonconc
of saving money is then	nonconc
<pad> Uh I have a	human
<pad> <pad> I do watch	human
<pad> all I did is	human
<pad> <pad> they do n't	org
<pad> Are you really </pad>	human
is when she did I	human
they in any of the	place
standing in line is valuable	nonconc
<pad> However I do also	human
<pad> <pad> that 's right	nonconc
I kept him on Friday	human
I hope it 's swimming	nonconc
<pad> <pad> I know </pad>	human
<pad> <pad> I have got	human
<pad> <pad> that 's not	nonconc
so I I really do	human
<pad> and I 've had	human
to where they do n't	human
<pad> Well that 's uh	nonconc
good because it seems like	nonconc
I had I had no	human
proud of them because they	human
<pad> <pad> I </pad> </pad>	human
n't think we could and	human
service to us </pad> </pad>	human
children too that come </pad>	human
what does what does that	nonconc
<pad> <pad> You know I	human
thing the they 're engineers	human
<pad> Uh I would say	human
<pad> but I 'd rather	human
like before weeks two or	time
But uh I had a	human
uh where I receive news	human
<pad> Where people are n't	human
surprising to me </pad> </pad>	human
to control yourself </pad> </pad>	human
only problem I have with	human
<pad> <pad> You were </pad>	human
<pad> <pad> We really have	human
'm sure there 's a	anim-uncoded
you know God is trying	human
to do that if mothers	nonconc
care of you then you	human
<pad> So you know people	human
walk bi- you know walk	human
<pad> <pad> They just get	human
uh let 's see </pad>	human
after right school something like	time
part about it </pad> </pad>	nonconc
ahead of time of what	time
think that you know just	human
and if you 're older	human
n't think there 's a	anim-uncoded
<pad> because I mean that	human
're glad you ai n't	human
too that you know people	human
that makes me think </pad>	human
think if you listen to	human
<pad> But I would say	human
<pad> <pad> We 've got	human
<pad> But all of a	time
they were two </pad> </pad>	time
<pad> so you make it	human
<pad> There you go </pad>	human
but Sometimes they 're door-to-door	human
a bun- they 're running	human
Which y- you actually are	human
that if we see it	human
<pad> and we went to	human
know about that </pad> </pad>	nonconc
<pad> <pad> that 's fantastic	nonconc
money for food </pad> </pad>	concrete
that cause problems </pad> </pad>	nonconc
would serve you for for	human
<pad> <pad> What </pad> </pad>	nonconc
<pad> if you compound that	human
n't take care of them	nonconc
<pad> and they finally extradited	org
of it you know </pad>	human
<pad> Well I 'd be	human
think if they could get	human
<pad> <pad> it 's homework	nonconc
<pad> and we stick to	human
I think it was seventeen	nonconc
<pad> <pad> It 's like	nonconc
<pad> and it was real	nonconc
sides to it I guess	nonconc
<pad> Well they traded away	org
it it it was very	nonconc
since then we have painted	human
they call it or the	nonconc
They uh they want to	human
what do you feel about	human
what would you legislate </pad>	human
<pad> <pad> I mean Yeah	human
lot of cases you know	nonconc
'll knock it over </pad>	concrete
then like Iran 's the	org
of people it has </pad>	nonconc
you sa- you make the	human
along in Maryland look at	place
see if they had it	org
<pad> <pad> I think that	human
to do that </pad> </pad>	nonconc
have expected them to be	human
I think that is what	nonconc
in college who had a	human
What about you </pad> </pad>	human
<pad> and I 've kept	human
<pad> so I guess I	human
<pad> <pad> They do n't	human
<pad> <pad> I 'm just	human
<pad> <pad> What about or	nonconc
n't think that 's right	nonconc
<pad> and he would n't	human
tempted because it looked wonderful	concrete
to cost you dollars five	human
front of me said I	human
<pad> Oh I guess I	human
it in terms of comfort	nonconc
<pad> <pad> I guess so	human
<pad> <pad> He is gone	human
I know lots of women	human
ghost wrote it for him	nonconc
<pad> but we have n't	human
is uh something you 're	nonconc
<pad> Well I 've got	human
that 's that 's kind	nonconc
<pad> Let 's just get	human
<pad> since Galen goes to	human
<pad> I I guess I	human
would b- he would hope	human
I guess people want to	human
listened to complaints 's everybody	nonconc
mess when they have to	org
evidence of it in and	nonconc
can do things most phenomenal	nonconc
<pad> <pad> That 's where	place
they doing you know </pad>	human
you know it is so	nonconc
<pad> <pad> I </pad> </pad>	human
had since they were infants	human
<pad> and we 'll you	human
heard about it </pad> </pad>	nonconc
<pad> <pad> I wanted to	human
<pad> and there 's this	anim-uncoded
I think they 're cutting	human
I have I had a	human
of goes hand in hand	anim-uncoded
of records he may have	human
not sure I 'd want	human
<pad> <pad> We just uh	org
so I I get a	human
I uh I think there	human
things that you know are	human
they 're you know come	human
<pad> <pad> I mean just	human
<pad> <pad> I would much	human
<pad> <pad> You 're stuck	human
I mean it 's really	nonconc
feel like I 'm getting	human
is that I 'm in	human
<pad> <pad> it will be	nonconc
oh no it was n't	nonconc
explaining what you just heard	human
<pad> but one of these	time
<pad> <pad> It 's hard	nonconc
tract homes you find almost	human
come from Seattle to there	place
than for us </pad> </pad>	human
<pad> <pad> I 'm so	human
's why I did n't	human
my life I guess has	human
<pad> <pad> it was really	nonconc
<pad> <pad> I have an	human
to teach you know MUMBLEx	human
can help people like me	human
<pad> and I was pretty	human
<pad> I I go back	human
lot of heartburn with that	nonconc
see that there 's more	anim-uncoded
<pad> I I wonder about	human
bit of everything </pad> </pad>	nonconc
in for retirement </pad> </pad>	nonconc
and Uh she </pad> </pad>	human
goes wrong I know who	human
graduate from college </pad> </pad>	nonconc
by setting it up so	nonconc
're convicting them faster than	human
<pad> Since we 've had	human
you pay dollars six hundred	nonconc
saying well I do n't	human
<pad> and it really feels	nonconc
commercials for Windows you know	nonconc
far as I know it	human
<pad> <pad> We 're hoping	human
attention that they need the	human
easily put it on </pad>	nonconc
seem like that </pad> </pad>	nonconc
<pad> <pad> You got to	human
I 've I 've done	human
good for us everything </pad>	human
I think they only have	human
<pad> <pad> I do n't	human
bad that we could n't	human
<pad> <pad> I think it	human
about six they can pretty	human
<pad> <pad> they 're both	human
Of course we wear uh	human
situation where we might call	human
<pad> When you 're saying	human
<pad> What I also think	human
<pad> and most of them	nonconc
to call me </pad> </pad>	human
n't have people too many	human
<pad> <pad> You get people	human
I think it was </pad>	nonconc
's mandating it to a	nonconc
MUMBLEx it it is a	nonconc
of year that 's not	nonconc
<pad> <pad> You know they	human
party on Saturday </pad> </pad>	time
<pad> <pad> I do n't	human
<pad> and I have n't	human
you know I 'm sorry	human
<pad> so that 's a	nonconc
<pad> <pad> Each of our	oanim
<pad> So I told them	human
student in Florida right now	place
and if they 're able-bodied	human
uh uh there 's still	anim-uncoded
you know you 've got	human
much about it </pad> </pad>	nonconc
to face that </pad> </pad>	nonconc
I 've decorated baskets and	anim-uncoded
know whether you need an	human
a fact I 've heard	human
<pad> So that was pretty	nonconc
<pad> <pad> some of those	nonconc
<pad> Then he </pad> </pad>	human
one hand you know on	human
not sure that 's the	nonconc
I think there 's a	anim-uncoded
you something you know coming	human
sure whether I 've had	human
know origina- I know that	human
<pad> <pad> I work in	human
uh as I say when	human
n't like them </pad> </pad>	nonconc
<pad> <pad> I and went	human
<pad> because they really teach	org
there 's somebody in the	human
<pad> <pad> I 've got	human
It is you know a	human
interested in that </pad> </pad>	nonconc
<pad> but he is not	human
out of whack </pad> </pad>	nonconc
<pad> <pad> What was your	nonconc
think about it </pad> </pad>	nonconc
there and that and go	human
people with children of school	human
I think it 's Owens	org
<pad> <pad> I like to	human
n't get use very much	concrete
I mean it would n't	nonconc
the data they need </pad>	human
and uh I was disappointed	human
little bit I and rub	human
that 's part of the	nonconc
<pad> <pad> I just can	human
or does he just run	animal
You know laundry </pad> </pad>	nonconc
and spent whatever came in	nonconc
if if it got to	nonconc
pattern for it </pad> </pad>	concrete
and heard them liked liked	org
and Um it 's one	nonconc
I think this is absolutely	nonconc
<pad> Uh Rollers are so	concrete
things that he likes to	human
<pad> <pad> That was an	nonconc
and Um I guess it	human
bang out music </pad> </pad>	nonconc
<pad> <pad> I do n't	human
uh it it 's an	nonconc
<pad> <pad> You do the	human
you know it 's not	nonconc
I mean you know I	human
Just because it 's uh	nonconc
<pad> <pad> I do n't	human
started ago years about five	time
much for themselves at certain	human
Uh if it 's done	nonconc
was legal you could do	human
to- with petitions trying to	concrete
I think that 's the	nonconc
month of October </pad> </pad>	time
so negative you know </pad>	human
can call them split skirts	concrete
that nothing they could do	human
something like that </pad> </pad>	concrete
I think it 's good	concrete
coverage that you 're receiving	human
<pad> Well I almost felt	human
<pad> <pad> We have cable	human
n't care anything about that	nonconc
I guess it 's either	concrete
I think there are a	anim-uncoded
<pad> <pad> I think and	human
<pad> <pad> I do n't	human
Um um that 's sad	nonconc
<pad> <pad> I have a	human
um uh I did get	human
he said we 're not	human
<pad> but that 's the	concrete
They are critters very determined	animal
I would I would like	human
they nobody everybody would think	human
<pad> <pad> That 's true	nonconc
<pad> Now that 's a	nonconc
<pad> So he 's </pad>	human
And recycling them into other	concrete
<pad> <pad> I have often	human
<pad> <pad> I would think	human
<pad> I I used to	human
hold of it </pad> </pad>	nonconc
huh well it do n't	nonconc
would n't that be something	nonconc
situation where we are dealing	human
things like that are glorified	nonconc
the letters I type cha-	human
<pad> <pad> Indianapolis got that	org
wrote that he wanted to	human
<pad> and he took another	human
but when we first moved	human
<pad> <pad> We 're looking	human
<pad> Uh I suspect a	human
<pad> <pad> You know that	human
<pad> so I mean how	human
<pad> <pad> That </pad> </pad>	oanim
old are you </pad> </pad>	human
froze to death </pad> </pad>	nonconc
<pad> <pad> I thought it	human
I I I really feel	human
out when we moved here	human
We did we did last	human
<pad> Oh they came from	human
panel of experts instead of	human
tell me what to do	nonconc
<pad> <pad> We 're talking	human
but uh I have n't	human
around anyway You know </pad>	human
hire of course and and	anim-uncoded
<pad> <pad> It 's kind	nonconc
uh in Iowa </pad> </pad>	place
<pad> or you know </pad>	human
good on top of something	nonconc
<pad> Well what do d-	nonconc
<pad> so I 'm </pad>	human
Randi with me uh I	human
I know they pay taxes	human
<pad> and it 's a	nonconc
the that it ends up	nonconc
<pad> Do you </pad> </pad>	human
so many that doddle You	human
<pad> and that 's a	nonconc
days that they would get	human
line defend it </pad> </pad>	nonconc
just called me </pad> </pad>	human
that 's it </pad> </pad>	nonconc
the time everything is settled	nonconc
in recycling things in general	concrete
<pad> <pad> I guess so	human
Moore narrates it </pad> </pad>	nonconc
I guess you have to	human
I tried it </pad> </pad>	nonconc
I guess you 'd have	human
start paying attention to you	nonconc
you know we thought should	human
<pad> <pad> I 'm </pad>	human
meant that they had to	org
Wok that we do n't	human
working at home an old	nonconc
seems like they 're getting	human
<pad> <pad> I think the	human
<pad> <pad> I did n't	human
I like that </pad> </pad>	nonconc
there 's there 's a	anim-uncoded
it is me too </pad>	human
going getting what I printed	nonconc
course like I said if	human
Bend Ok- Oklahoma um </pad>	place
But uh I think we	human
so Um she was there	human
oh lord it real bad	nonconc
<pad> <pad> that 's true	nonconc
to do most of it	concrete
at work I have the	human
<pad> <pad> it does n't	veh
<pad> Um that 's probably	nonconc
and uh I talked to	human
remember reading something ago a	nonconc
<pad> I I think if	human
I remember that now </pad>	nonconc
Most of them do n't	human
you know things like to	nonconc
going to college forced into	nonconc
I know it </pad> </pad>	nonconc
<pad> Uh I think that	human
<pad> <pad> they mixed uh	org
<pad> <pad> That 's okay	nonconc
just everything I mean and	human
<pad> <pad> I never really	human
finished reading that for enjoyment	nonconc
go to school too at	nonconc
<pad> of course needs and	anim-uncoded
was uh you know there	human
<pad> <pad> That 's right	nonconc
to stick it in the	concrete
and I I like that	human
you know she has to	human
<pad> <pad> That 's right	nonconc
I 'll I 'll bet	human
to produce they certainly do	org
sort of thing </pad> </pad>	nonconc
<pad> <pad> I mean they	human
<pad> <pad> what do they	oanim
<pad> so I better not	human
<pad> and it 's over	nonconc
than than anything else </pad>	nonconc
I think I think I	human
color is it </pad> </pad>	concrete
but still you know hard	human
<pad> <pad> it 's like	nonconc
<pad> but it got to	animal
he 's you know he	human
do n't you feel like	human
<pad> <pad> I love it	human
<pad> and they 're so	nonconc
<pad> I I really enjoyed	human
changes that women have had	human
you know I have friends	human
capacity deteriorates they 're able	human
<pad> In Atlanta where my	place
that many that can take	concrete
the house things like that	nonconc
by tornadoes we had to	human
talking to you </pad> </pad>	human
<pad> <pad> there 's a	anim-uncoded
's once you get out	human
saying that Memphis sold more	org
So then they successful </pad>	human
available in you know the	human
<pad> so he 's learning	human
<pad> but I never got	human
and yet they 're so	human
bit of time </pad> </pad>	time
talked about you know whatever	human
<pad> I I do that	human
<pad> <pad> I was trying	human
think that they get a	human
can throw them in a	concrete
kind of thing make Just	nonconc
<pad> <pad> That 's how	nonconc
is an you know </pad>	human
of all I MUMBLEx take	human
be tired you know </pad>	human
<pad> <pad> I mean she	human
children I I 'm wondering	human
<pad> Well I think you	human
<pad> And I do n't	human
<pad> and I think he	human
<pad> and it 's not	nonconc
to make it uh possible	nonconc
it 's anything we did	nonconc
I did what everybody else	nonconc
<pad> and I would be	human
<pad> <pad> I uh </pad>	human
go buy it from a	nonconc
room in jails to put	place
<pad> but I think </pad>	human
<pad> and I had asked	human
lot of cases from say	nonconc
<pad> and they put them	human
<pad> <pad> That 's e-	nonconc
we kept that going for	nonconc
States before we can go	human
<pad> and I grew up	human
that was one of the	nonconc
that even you know pruning	human
subject t- tonight which in	time
although if you know what	human
<pad> <pad> One is SILENCE	nonconc
<pad> <pad> we would be	org
we uh we was living	human
I worked days about three	time
<pad> <pad> they and come	human
you know it 's done	nonconc
I think it was took	place
<pad> but we may have	human
<pad> <pad> I do n't	human
<pad> <pad> They 're probably	human
<pad> And we have a	human
<pad> <pad> It was </pad>	oanim
<pad> And that 's a	nonconc
<pad> well I ca n't	human
just like you know and	human
<pad> But I 've talked	human
it was you know mating	human
to wear slacks </pad> </pad>	concrete
come on both </pad> </pad>	time
I have contact more a	nonconc
<pad> And that did n't	nonconc
you know we would have	human
know help them grow in	human
<pad> when they be- became	human
on when it 's down	nonconc
it because there 's only	anim-uncoded
I mean we do n't	human
n't like that </pad> </pad>	nonconc
I believe it is </pad>	nonconc
<pad> so I and MUMBLEx	human
<pad> <pad> I believe it	human
we tried we had all	human
really is which </pad> </pad>	nonconc
clout on them that you	org
<pad> however I think that	human
came about they started carrying	org
me think who uh </pad>	human
<pad> <pad> I 've never	human
had uh I do n't	human
<pad> <pad> that 's on	nonconc
would have nothing to do	nonconc
religion of choice in that	nonconc
goal for myself to read	human
<pad> and we 're getting	human
deal in Texas too </pad>	place
can help her with that	human
if if they could incorporate	human
<pad> but I 'm going	human
<pad> and it was for	nonconc
<pad> Uh I can see	human
eventually perhaps there 's some	anim-uncoded
<pad> <pad> Peretti </pad> </pad>	nonconc
it 's I do n't	human
<pad> <pad> she 's a	human
I remember I wore and	human
exactly where that is </pad>	place
attached to them </pad> </pad>	animal
<pad> and what else do	nonconc
mean I I agree with	human
<pad> Well I do n't	human
was when we started having	human
<pad> <pad> You take care	human
around especially cities </pad> </pad>	nonconc
worked where you can make	human
Well now they moved them	human
<pad> Well that 's </pad>	nonconc
are in trouble </pad> </pad>	nonconc
<pad> <pad> I know </pad>	human
really t- you know </pad>	human
<pad> um I can make	human
that 's thought </pad> </pad>	nonconc
is uh you can tell	human
one evening I decided to	human
and um you know when	human
<pad> but we have a	human
and um I think she	human
sometimes what I would do	human
<pad> <pad> that 's been	time
<pad> Um we have five	human
that that you know I	human
<pad> <pad> they do </pad>	human
Oh boy I was just	human
So I I 'm a	human
But if someone 's really	human
tasking which I suppose is	human
went to Dallas uh when	place
record of everything </pad> </pad>	nonconc
ever redeem himself </pad> </pad>	human
<pad> <pad> That sounds good	concrete
think about it </pad> </pad>	nonconc
all of that </pad> </pad>	nonconc
to raise rates </pad> </pad>	nonconc
is just I just want	human
and um I had said	human
it that I want </pad>	human
one week she did retypes	human
know when it gets down	nonconc
locked while they 're in	human
tax uh this would and	nonconc
in back I guess the	human
n't think that 's a	nonconc
and Um you can make	human
<pad> <pad> It really is	nonconc
they had that </pad> </pad>	nonconc
Reef go snorkeling </pad> </pad>	nonconc
and pull yourself up by	human
<pad> But I went home	human
<pad> <pad> we started watching	human
or stay whatever </pad> </pad>	nonconc
music sense there just seems	anim-uncoded
<pad> <pad> It 's </pad>	nonconc
you know somebody </pad> </pad>	human
I think it started in	nonconc
possible Although it really is	nonconc
<pad> <pad> I have a	human
I think I 'd be	human
<pad> and you have got	human
court why you ca n't	human
more advertisement you know </pad>	human
lot of times I wo	time
<pad> And I have have	human
<pad> <pad> That 's true	nonconc
total ban I probably would	human
someone else You can ask	human
<pad> <pad> You take the	human
<pad> <pad> It costs less	concrete
<pad> So that 's interesting	nonconc
they have one under you	nonconc
now that I would like	human
we do it twice a	nonconc
<pad> <pad> I kind of	human
subject that you never think	human
lot of money </pad> </pad>	nonconc
do n't you think it	human
our town whatever </pad> </pad>	nonconc
mom taking care of him	nonconc
how wonderful it is </pad>	concrete
and keep it in a	nonconc
takes some it takes some	nonconc
<pad> But that 's a	nonconc
<pad> <pad> That 's why	nonconc
<pad> what I would like	human
if I I get into	human
Um I I found the	human
's e- you know </pad>	human
<pad> <pad> daughter old Two	human
I think we have to	human
all makes sense to me	nonconc
I think there 's been	anim-uncoded
n't miss it </pad> </pad>	nonconc
<pad> <pad> I believe it	human
never had one go out	concrete
<pad> and you know maybe	human
something like that </pad> </pad>	nonconc
far as the door to	nonconc
<pad> Well that was my	nonconc
ha- put her in a	human
I wish it were </pad>	nonconc
more of them uh leaving	human
<pad> and it will just	nonconc
<pad> <pad> I thought I	human
that I I would have	human
<pad> <pad> I naturally slice	human
a lot you know </pad>	human
<pad> and it 's almost	nonconc
that uh you know those	human
and so I had to	human
named her Rosebud </pad> </pad>	nonconc
that 's that would be	nonconc
n't like that when they	nonconc
<pad> <pad> I 'm on	human
Coming from Texas you 're	place
<pad> and there really is	anim-uncoded
because it it was the	org
few years they just overflow	concrete
<pad> well I 'll have	human
<pad> and he definitely has	human
It just it 's uh	nonconc
<pad> and there only is	anim-uncoded
uh for instance all the	anim-uncoded
really interesting you know to	human
if and you thinking internally	human
productive to themselves </pad> </pad>	human
real lucky I think anyway	human
one thing I did n't	human
<pad> <pad> it really was	nonconc
give it you know do	human
on convicting him on some	human
dollars of merchandise </pad> </pad>	concrete
you got it on </pad>	concrete
or rehabilitate you know restore	human
I think it 's pretty	nonconc
to decide I do n't	human
and if you have something	human
perhaps uh people have given	human
plus Oh we watch a	human
were from Alabama where it	place
<pad> <pad> It is great	nonconc
<pad> but they decided to	human
<pad> but we do n't	human
<pad> And I think the	human
<pad> Is that centrally located	place
to take it in uh	concrete
I mean I just think	human
soup that that you serve	concrete
the first you know uh	human
trade for somebody </pad> </pad>	human
's because it 's all	nonconc
<pad> <pad> I mean the	human
're getting them at a	concrete
how I I uh a-	human
to do it </pad> </pad>	nonconc
even brainwash themselves into thinking	org
see I we are so	human
n't believe they killed them	human
<pad> Well I guess um	human
enough for us though </pad>	human
feel like it should be	nonconc
to do it </pad> </pad>	nonconc
<pad> <pad> He really is	human
<pad> and you want to	human
<pad> <pad> he really likes	human
motivated in college </pad> </pad>	nonconc
<pad> <pad> There was something	anim-uncoded
they find it is more	nonconc
because ch- I think children	human
<pad> and we use a	human
there were six </pad> </pad>	nonconc
<pad> <pad> that 's true	nonconc
channels without cable </pad> </pad>	nonconc
but still they were through	concrete
're um they 're all	animal
but I I need to	human
Of course he did n't	human
's at home can take	nonconc
<pad> and things like that	nonconc
week-long vacation I want to	human
<pad> Oh I see </pad>	human
overall on campus about twelve	nonconc
Now uh you know if	human
money for it </pad> </pad>	nonconc
n't do that I 'm	nonconc
so well I 've enjoyed	human
school said Mom please do	human
<pad> <pad> I would be	human
<pad> <pad> you can steam	human
more than I can in	human
<pad> <pad> It seems like	nonconc
why do you want more	human
you know that were you	org
there 's there 's protestors	anim-uncoded
will have you know </pad>	human
<pad> <pad> Reading is easier	nonconc
not be colonel </pad> </pad>	human
can love them all you	animal
deal of pain </pad> </pad>	nonconc
Well uh we always </pad>	human
's offering you know their	human
objection to people doing that	human
to be fun I think	nonconc
for dinner I like it	human
or mistake mistakes of omission	nonconc
<pad> and Bob is his	human
<pad> <pad> he did everything	human
<pad> of course </pad> </pad>	anim-uncoded
<pad> and they </pad> </pad>	human
management than anything else </pad>	nonconc
say yes I am a	human
or if that varies from	nonconc
done about all I dare	nonconc
<pad> but we and and	human
opinion that you know do	human
how successful that is </pad>	nonconc
just report everything under that	nonconc
Have you you received many	human
<pad> <pad> I 'm from	human
<pad> <pad> cloud to cloud	nonconc
a while I was going	human
run if he 's got	human
you you you do n't	human
and they they get off	human
you got it on the	concrete
it bothers me from the	human
I guess it was ago	time
so uh that 's why	nonconc
I think it 's going	nonconc
kind of luck you been	nonconc
<pad> of course I 've	anim-uncoded
n't think she checks things	human
uh what what do you	nonconc
<pad> <pad> I think it	human
And then they also you	human
<pad> But I like that	human
to see it uh </pad>	nonconc
with uh budgets you know	nonconc
I guess I just </pad>	human
or nineteen everyone else charges	human
they have children </pad> </pad>	human
<pad> and I have a	human
just making themselves busy they	human
and do that get another	nonconc
And um I kept him	human
<pad> And it seems that	nonconc
have n't I have n't	human
You know that really makes	nonconc
<pad> but you do n't	human
to watch it </pad> </pad>	nonconc
chair something she 'll knock	animal
<pad> <pad> you could n't	human
<pad> outside you have and	human
<pad> <pad> it used to	nonconc
uniforms for years </pad> </pad>	time
KNEE because that was what	nonconc
you use that for and	veh
eating at home </pad> </pad>	place
salad unless it 's got	concrete
last year I 'm not	human
<pad> Well I mean there	human
actually of course spend less	anim-uncoded
my life I 've ever	human
you know you have either	human
<pad> and it was nondescript	concrete
check to that </pad> </pad>	nonconc
you know it 's like	nonconc
they take it </pad> </pad>	concrete
I usually it is the	human
do something they ought to	org
n't for me </pad> </pad>	human
heard of that before </pad>	concrete
them outside you know </pad>	human
and getting one from birth	animal
uh as I would like	human
they like it where they	nonconc
best off- I mean the	human
It 's it 's real	human
well what they call trick	human
and basically what they do	nonconc
<pad> yeah you know </pad>	human
t- to education um are	nonconc
from taxing themselves above that	org
lot of good </pad> </pad>	nonconc
to uh illnesses brought on	nonconc
<pad> <pad> You see them	human
<pad> <pad> That 's all	nonconc
themselves with activities </pad> </pad>	nonconc
going get they 're going	human
but if you go for	human
<pad> <pad> I mean </pad>	human
<pad> <pad> I do n't	human
that uh you know you	human
Of course they raise them	human
<pad> and this is just	nonconc
I guess it would n't	concrete
<pad> tha- I highly recommend	human
you know that would be	nonconc
<pad> <pad> that 's right	nonconc
<pad> <pad> That 's true	nonconc
<pad> <pad> I just started	human
they come I can pay	human
<pad> but I 'm not	human
their rights you 've also	human
kids uh you know to	human
've excused him because there	human
<pad> <pad> I mean they	human
rules that they can do	org
out of control </pad> </pad>	nonconc
back to Dallas </pad> </pad>	place
but uh he 's been	human
found out something surmised something	nonconc
<pad> Well you know especially	human
<pad> <pad> That 's right	nonconc
un- unload skid you look	not-understood
always thought we 'd get	human
you know you go through	human
I think you know that	human
that they they offer </pad>	org
<pad> <pad> I realize that	human
<pad> and I am trying	human
things if they do n't	nonconc
know what I mean </pad>	human
fifty pounds you know </pad>	human
a little you know you	human
<pad> <pad> everyone thinks taxes	human
is what you do you	human
I hear you have some	human
's what I was doing	human
they do it nowadays </pad>	nonconc
kind of it 's what	nonconc
mean I I can see	human
has uh that has a	concrete
<pad> so you do n't	human
fun than you know </pad>	human
<pad> Well what about uh	nonconc
<pad> but I do go	human
down in Texas eighteen years	place
<pad> so it can be	nonconc
<pad> And I 'm not	human
<pad> <pad> you 'd have	human
the parent you know these	human
<pad> Well I think the	human
<pad> Well that 's a	nonconc
